0,0,0.3175,0.001,0,1
0.05,0.00005,0.3175,0.001,1,1
0.1,-0.0166,0.353,-0.667,1,1
0.15,-0.0495875,0.353,-0.6525,1,1
0.2,-0.082125,0.021,-0.649,1,1
0.25,-0.1146375,0.021,-0.6515,1,1
0.3,-0.1474,0.043,-0.659,1,1
0.35,-0.1805375,0.043,-0.6665,1,1
0.4,-0.2141375,0.0595,-0.6775,1,1
0.45,-0.2482,0.0595,-0.685,1,1
0.5,-0.282625,0.073,-0.692,1,1
0.55,-0.3172625,0.073,-0.6935,1,1
0.6,-0.3519125,0.0875,-0.6925,1,1
0.65,-0.3863875,0.0875,-0.6865,1,1
0.7,-0.4205,0.1055,-0.678,1,1
0.75,-0.454075,0.1055,-0.665,1,1
0.8,-0.4869875,0.127,-0.6515,1,1
0.85,-0.5192,0.127,-0.637,1,1
0.9,-0.550725,0.152,-0.624,1,1
0.95,-0.58075,0.152,-0.577,1,1
1,-0.60775,0.177,-0.503,1,1
1.05,-0.6310875,0.177,-0.4305,1,1
1.1,-0.6509375,0.1985,-0.3635,1,1
1.15,-0.667525,0.1985,-0.3,1,1
1.2,-0.681,0.2165,-0.239,1,1
1.25,-0.6915875,0.2165,-0.1845,1,1
1.3,-0.6995875,0.231,-0.1355,1,1
1.35,-0.70515,0.231,-0.087,1,1
1.4,-0.7085375,0.2405,-0.0485,1,1
1.45,-0.7101,0.2405,-0.014,1,1
1.5,-0.7101375,0.245,0.0125,1,1
1.55,-0.7092,0.245,0.025,1,1
1.6,-0.70775,0.2435,0.033,1,1
1.65,-0.7059125,0.2435,0.0405,1,1
1.7,-0.703725,0.2325,0.047,1,1
1.75,-0.7012,0.2325,0.054,1,1
1.8,-0.6984625,0.2175,0.0555,1,1
1.85,-0.695525,0.2175,0.062,1,1
1.9,-0.692375,0.202,0.064,1,1
1.95,-0.6891,0.202,0.067,1,1
2,-0.685625,0.186,0.072,1,1
2.05,-0.681875,0.186,0.078,1,1
2.1,-0.677875,0.1695,0.082,1,1
2.15,-0.6737125,0.1695,0.0845,1,1
2.2,-0.6692875,0.1535,0.0925,1,1
2.25,-0.6645875,0.1535,0.0955,1,1
2.3,-0.65965,0.138,0.102,1,1
2.35,-0.6544125,0.138,0.1075,1,1
2.4,-0.6488625,0.1225,0.1145,1,1
2.45,-0.6429875,0.1225,0.1205,1,1
2.5,-0.6367375,0.107,0.1295,1,1
2.551,-0.62998,0.107,0.1355,1,1
2.601,-0.6230175,0.0925,0.143,1,1
2.65,-0.6157655,0.0925,0.153,1,1
2.701,-0.60774575,0.078,0.1615,1,1
2.751,-0.59938325,0.078,0.173,1,1
2.801,-0.59054575,0.0645,0.1805,1,1
2.851,-0.58124575,0.0645,0.1915,1,1
2.901,-0.57138325,0.0515,0.203,1,1
2.951,-0.56090825,0.0515,0.216,1,1
3.001,-0.54975825,0.039,0.23,1,1
3.051,-0.53793325,0.039,0.243,1,1
3.101,-0.52542075,0.0275,0.2575,1,1
3.151,-0.51217075,0.0275,0.2725,1,1
3.201,-0.49817075,0.016,0.2875,1,1
3.251,-0.48335825,0.016,0.305,1,1
3.301,-0.46769575,0.006,0.3215,1,1
3.351,-0.45138325,0.006,0.331,1,1
3.401,-0.43428325,-0.0035,0.353,1,1
3.451,-0.41620825,-0.0035,0.37,1,1
3.501,-0.39724575,-0.012,0.3885,1,1
3.551,-0.37738325,-0.012,0.406,1,1
3.601,-0.35657075,-0.02,0.4265,1,1
3.651,-0.33468325,-0.02,0.449,1,1
3.701,-0.31172075,-0.027,0.4695,1,1
3.751,-0.28774575,-0.027,0.4895,1,1
3.801,-0.26273325,-0.0335,0.511,1,1
3.851,-0.23653325,-0.0335,0.537,1,1
3.902,-0.2083685,-0.0395,0.5675,1,1
3.951,-0.18013225,-0.0395,0.585,1,1
4.001,-0.15036975,-0.045,0.6055,1,1
4.051,-0.11946975,-0.045,0.6305,1,1
4.101,-0.08744475,-0.051,0.6505,1,1
4.151,-0.05434475,-0.051,0.6735,1,1
4.201,-0.02014475,-0.057,0.6945,1,1
4.251,0.01506775,-0.057,0.714,1,1
4.301,0.05110525,-0.0635,0.7275,1,1
4.351,0.08803025,-0.0635,0.7495,1,1
4.401,0.12601775,-0.0705,0.77,1,1
4.451,0.16499275,-0.0705,0.789,1,1
4.501,0.20478025,-0.078,0.8025,1,1
4.551,0.24488025,-0.078,0.8015,1,1
4.603,0.28732525,-0.0865,0.831,1,1
4.651,0.32762125,-0.0865,0.848,1,1
4.701,0.37018375,-0.096,0.8545,1,1
4.751,0.41254625,-0.096,0.84,1,1
4.801,0.45295875,-0.107,0.7765,1,1
4.851,0.49040875,-0.107,0.7215,1,1
4.901,0.52490875,-0.1185,0.6585,1,1
4.951,0.55642125,-0.1185,0.602,1,1
5.001,0.58518375,-0.13,0.5485,1,1
5.051,0.61117125,-0.13,0.491,1,1
5.101,0.63427125,-0.141,0.433,1,1
5.151,0.65462125,-0.141,0.381,1,1
5.201,0.67234625,-0.1515,0.328,1,1
5.251,0.68747125,-0.1515,0.277,1,1
5.301,0.70008375,-0.1605,0.2275,1,1
5.351,0.71024625,-0.1605,0.179,1,1
5.401,0.71814625,-0.1685,0.137,1,1
5.451,0.72397125,-0.1685,0.096,1,1
5.501,0.72775875,-0.1735,0.0555,1,1
5.551,0.72963375,-0.1735,0.0195,1,1
5.601,0.72988375,-0.176,-0.0095,1,1
5.651,0.72893375,-0.176,-0.0285,1,1
5.701,0.72722125,-0.175,-0.04,1,1
5.751,0.72493375,-0.175,-0.0515,1,1
5.801,0.72218375,-0.167,-0.0585,1,1
5.851,0.71909625,-0.167,-0.065,1,1
5.901,0.71567125,-0.1545,-0.072,1,1
5.951,0.71197125,-0.1545,-0.076,1,1
6.001,0.70802125,-0.1415,-0.082,1,1
6.051,0.70380875,-0.1415,-0.0865,1,1
6.101,0.69930875,-0.1275,-0.0935,1,1
6.151,0.69449625,-0.1275,-0.099,1,1
6.201,0.68940875,-0.1135,-0.1045,1,1
6.251,0.68405875,-0.1135,-0.1095,1,1
6.301,0.67838375,-0.0995,-0.1175,1,1
6.351,0.67234625,-0.0995,-0.124,1,1
6.401,0.66599625,-0.0855,-0.13,1,1
6.451,0.65925875,-0.0855,-0.1395,1,1
6.501,0.65209625,-0.0725,-0.147,1,1
6.551,0.64452125,-0.0725,-0.156,1,1
6.601,0.63647125,-0.0595,-0.166,1,1
6.651,0.62797125,-0.0595,-0.174,1,1
6.701,0.61900875,-0.047,-0.1845,1,1
6.751,0.60949625,-0.047,-0.196,1,1
6.801,0.59939625,-0.035,-0.208,1,1
6.851,0.58867125,-0.035,-0.221,1,1
6.901,0.57733375,-0.0235,-0.2325,1,1
6.951,0.56532125,-0.0235,-0.248,1,1
7.001,0.55257125,-0.013,-0.262,1,1
7.051,0.53909625,-0.013,-0.277,1,1
7.101,0.52480875,-0.003,-0.2945,1,1
7.151,0.50968375,-0.003,-0.3105,1,1
7.201,0.49373375,0.006,-0.3275,1,1
7.251,0.47688375,0.006,-0.3465,1,1
7.301,0.45908375,0.015,-0.3655,1,1
7.351,0.44033375,0.015,-0.3845,1,1
7.401,0.42059625,0.0225,-0.405,1,1
7.451,0.40019625,0.0225,-0.411,1,1
7.501,0.37884625,0.03,-0.443,1,1
7.551,0.35607125,0.03,-0.468,1,1
7.601,0.33215875,0.0365,-0.4885,1,1
7.651,0.30710875,0.0365,-0.5135,1,1
7.701,0.28080875,0.042,-0.5385,1,1
7.751,0.25330875,0.042,-0.5615,1,1
7.801,0.22465875,0.0475,-0.5845,1,1
7.851,0.19487125,0.0475,-0.607,1,1
7.901,0.16394625,0.053,-0.63,1,1
7.951,0.13190875,0.053,-0.6515,1,1
8.001,0.09879625,0.059,-0.673,1,1
8.051,0.06457125,0.059,-0.696,1,1
8.101,0.02928375,0.065,-0.7155,1,1
8.151,-0.00705375,0.065,-0.738,1,1
8.201,-0.04419125,0.072,-0.7475,1,1
8.251,-0.08197875,0.072,-0.764,1,1
8.301,-0.12060375,0.079,-0.781,1,1
8.351,-0.16027875,0.079,-0.806,1,1
8.401,-0.20082875,0.0875,-0.816,1,1
8.451,-0.24212875,0.0875,-0.836,1,1
8.501,-0.28412875,0.097,-0.844,1,1
8.551,-0.32601625,0.097,-0.8315,1,1
8.601,-0.36597875,0.109,-0.767,1,1
8.651,-0.40272875,0.109,-0.703,1,1
8.701,-0.43620375,0.1225,-0.636,1,1
8.751,-0.46636625,0.1225,-0.5705,1,1
8.801,-0.49327875,0.1365,-0.506,1,1
8.851,-0.51695375,0.1365,-0.441,1,1
8.901,-0.53750375,0.1505,-0.381,1,1
8.951,-0.55502875,0.1505,-0.32,1,1
9,-0.5693,0.1635,-0.2625,1,1
9.05,-0.5810625,0.1635,-0.208,1,1
9.101,-0.590523,0.1745,-0.163,1,1
9.15,-0.597285,0.1745,-0.113,1,1
9.201,-0.602028,0.1825,-0.073,1,1
9.25,-0.604576,0.1825,-0.031,1,1
9.3,-0.6053135,0.1865,0.0015,1,1
9.35,-0.6046385,0.1865,0.0255,1,1
9.4,-0.603026,0.187,0.039,1,1
9.45,-0.600776,0.187,0.051,1,1
9.5,-0.5980635,0.1795,0.0575,1,1
9.55,-0.595026,0.1795,0.064,1,1
9.6,-0.591651,0.1675,0.071,1,1
9.65,-0.588026,0.1675,0.074,1,1
9.7,-0.5841635,0.154,0.0805,1,1
9.75,-0.5800385,0.154,0.0845,1,1
9.8,-0.5756885,0.14,0.0895,1,1
9.85,-0.5710635,0.14,0.0955,1,1
9.9,-0.5661635,0.1255,0.1005,1,1
9.95,-0.5609885,0.1255,0.1065,1,1
10.001,-0.5555825,0.1115,0.1055,1,1
10.05,-0.5500945,0.1115,0.1185,1,1
10.1,-0.5439695,0.0975,0.1265,1,1
10.15,-0.537482,0.0975,0.133,1,1
10.2,-0.530632,0.0835,0.141,1,1
10.25,-0.523432,0.0835,0.147,1,1
10.3,-0.5158445,0.0705,0.1565,1,1
10.35,-0.5077695,0.0705,0.1665,1,1
10.4,-0.499207,0.0575,0.176,1,1
10.45,-0.4902445,0.0575,0.1825,1,1
10.5,-0.4808195,0.045,0.1945,1,1
10.55,-0.470832,0.045,0.205,1,1
10.6,-0.4602445,0.0335,0.2185,1,1
10.65,-0.4490195,0.0335,0.2305,1,1
10.7,-0.437182,0.022,0.243,1,1
10.75,-0.424657,0.022,0.258,1,1
10.8,-0.4113695,0.0115,0.2735,1,1
10.85,-0.397307,0.0115,0.289,1,1
10.9,-0.382482,0.0015,0.304,1,1
10.95,-0.366832,0.0015,0.322,1,1
11,-0.350332,-0.007,0.338,1,1
11.05,-0.3329445,-0.007,0.3575,1,1
11.1,-0.3145945,-0.0155,0.3765,1,1
11.15,-0.2952195,-0.0155,0.3985,1,1
11.2,-0.2748445,-0.0235,0.4165,1,1
11.25,-0.253457,-0.0235,0.439,1,1
11.3,-0.2309195,-0.0305,0.4625,1,1
11.35,-0.2072195,-0.0305,0.4855,1,1
11.4,-0.182407,-0.0365,0.507,1,1
11.45,-0.156457,-0.0365,0.531,1,1
11.5,-0.1292945,-0.0425,0.5555,1,1
11.55,-0.100932,-0.0425,0.579,1,1
11.6,-0.0713945,-0.048,0.6025,1,1
11.65,-0.040707,-0.048,0.625,1,1
11.7,-0.008907,-0.0535,0.647,1,1
11.75,0.023943,-0.0535,0.667,1,1
11.8,0.057843,-0.0595,0.689,1,1
11.85,0.092843,-0.0595,0.711,1,1
11.9,0.1288805,-0.066,0.7305,1,1
11.95,0.1658555,-0.066,0.7485,1,1
12,0.2037305,-0.073,0.7665,1,1
12.05,0.242518,-0.073,0.785,1,1
12.1,0.2821805,-0.081,0.8015,1,1
12.15,0.3225805,-0.081,0.8145,1,1
12.2,0.363618,-0.0895,0.827,1,1
12.25,0.405218,-0.0895,0.837,1,1
12.3,0.4472805,-0.1,0.8455,1,1
12.35,0.4895055,-0.1,0.8435,1,1
12.4,0.5300305,-0.112,0.7775,1,1
12.45,0.5673055,-0.112,0.7135,1,1
12.5,0.6013555,-0.126,0.6485,1,1
12.55,0.6321305,-0.126,0.5825,1,1
12.6,0.6596555,-0.14,0.5185,1,1
12.65,0.684018,-0.14,0.456,1,1
12.7,0.705318,-0.1535,0.396,1,1
12.75,0.7235805,-0.1535,0.3345,1,1
12.8,0.738943,-0.1655,0.28,1,1
12.85,0.7516055,-0.1655,0.2265,1,1
12.9,0.7617555,-0.176,0.1795,1,1
12.95,0.769543,-0.176,0.132,1,1
13,0.775068,-0.183,0.089,1,1
13.05,0.7785055,-0.183,0.0485,1,1
13.1,0.7801055,-0.187,0.0155,1,1
13.15,0.780168,-0.187,-0.013,1,1
13.2,0.779018,-0.188,-0.033,1,1
13.25,0.7771055,-0.188,-0.0435,1,1
13.3,0.7747555,-0.182,-0.0505,1,1
13.35,0.7720555,-0.182,-0.0575,1,1
13.4,0.769018,-0.1705,-0.064,1,1
13.45,0.765668,-0.1705,-0.07,1,1
13.5,0.7620555,-0.1575,-0.0745,1,1
13.55,0.758243,-0.1575,-0.078,1,1
13.6,0.7541805,-0.143,-0.0845,1,1
13.65,0.7498805,-0.143,-0.0875,1,1
13.7,0.745318,-0.129,-0.095,1,1
13.75,0.7404555,-0.129,-0.0995,1,1
13.8,0.735318,-0.115,-0.106,1,1
13.85,0.729943,-0.115,-0.109,1,1
13.901,0.72421825,-0.1005,-0.1155,1,1
13.95,0.7183995,-0.1005,-0.122,1,1
14,0.7120245,-0.087,-0.133,1,1
14.05,0.7053245,-0.087,-0.135,1,1
14.1,0.6982495,-0.0735,-0.148,1,1
14.15,0.6906745,-0.0735,-0.155,1,1
14.2,0.682612,-0.0605,-0.1675,1,1
14.25,0.6741995,-0.0605,-0.169,1,1
14.3,0.6653245,-0.048,-0.186,1,1
14.35,0.655862,-0.048,-0.1925,1,1
14.4,0.645787,-0.0365,-0.2105,1,1
14.45,0.6350745,-0.0365,-0.218,1,1
14.5,0.6236995,-0.025,-0.237,1,1
14.55,0.611687,-0.025,-0.2435,1,1
14.6,0.598987,-0.0145,-0.2645,1,1
14.65,0.585537,-0.0145,-0.2735,1,1
14.7,0.571437,-0.004,-0.2905,1,1
14.75,0.556537,-0.004,-0.3055,1,1
14.8,0.5407745,0.0045,-0.325,1,1
14.85,0.524087,0.0045,-0.3425,1,1
14.9,0.506487,0.0135,-0.3615,1,1
14.95,0.4878995,0.0135,-0.382,1,1
15,0.4682745,0.0215,-0.403,1,1
15.05,0.447637,0.0215,-0.4225,1,1
15.1,0.4259245,0.0285,-0.446,1,1
15.15,0.403087,0.0285,-0.4675,1,1
15.2,0.3791245,0.035,-0.491,1,1
15.25,0.353962,0.035,-0.5155,1,1
15.3,0.327562,0.041,-0.5405,1,1
15.35,0.2999745,0.041,-0.563,1,1
15.4,0.2711995,0.0465,-0.588,1,1
15.45,0.241212,0.0465,-0.6115,1,1
15.5,0.2100745,0.052,-0.634,1,1
15.55,0.177787,0.052,-0.6575,1,1
15.6,0.144387,0.058,-0.6785,1,1
15.65,0.1098995,0.058,-0.701,1,1
